# f=31.67754485207151,a=6760.000656878837,e=0.004426870208295852,i=26.264873442639626,Om=287.36198671622157,w=323.08397712963483,total_time=3,timestep=0.1
Bx,By,Bz,X,Y,Z
3.452142227159788490e+01,1.202844573462473754e+00,-3.590242595429014472e+00,5.351605631834247106e+03,4.126603358092530470e+03,6.298748290607085210e+02
3.452101304792572023e+01,1.201920937582739990e+00,-3.593261805347091720e+00,5.351238371839301180e+03,4.127127763278101156e+03,6.295437730348645573e+02
3.452060382101068114e+01,1.200996897957473664e+00,-3.596281337421519897e+00,5.350871051552356221e+03,4.127652121422004711e+03,6.292127089828023827e+02
3.452019459090180220e+01,1.200072454759556484e+00,-3.599301191814263223e+00,5.350503670977345791e+03,4.128176432518429465e+03,6.288816369087376188e+02
3.451978535764818190e+01,1.199147608162026923e+00,-3.602321368687126046e+00,5.350136230118211643e+03,4.128700696561550103e+03,6.285505568168921400e+02
3.451937612129880506e+01,1.198222358337952542e+00,-3.605341868201992206e+00,5.349768728978875515e+03,4.129224913545581330e+03,6.282194687114698581e+02
3.451896688190260676e+01,1.197296705460578536e+00,-3.608362690520434235e+00,5.349401167563280069e+03,4.129749083464703290e+03,6.278883725966929887e+02
3.451855763950857181e+01,1.196370649703254685e+00,-3.611383835803943843e+00,5.349033545875371601e+03,4.130273206313092487e+03,6.275572684767836336e+02
3.451814839416555003e+01,1.195444191239391385e+00,-3.614405304214031833e+00,5.348665863919070944e+03,4.130797282084966355e+03,6.272261563559460456e+02
3.451773914592250492e+01,1.194517330242555575e+00,-3.617427095911998958e+00,5.348298121698326213e+03,4.131321310774504127e+03,6.268950362384026675e+02
3.451732989482817970e+01,1.193590066886433876e+00,-3.620449211058994088e+00,5.347930319217082797e+03,4.131845292375885037e+03,6.265639081283759424e+02
3.451692064093135315e+01,1.192662401344749323e+00,-3.623471649816197182e+00,5.347562456479262437e+03,4.132369226883328338e+03,6.262327720300705778e+02
3.451651138428091059e+01,1.191734333791416356e+00,-3.626494412344559048e+00,5.347194533488818706e+03,4.132893114291014172e+03,6.259016279477092439e+02
3.451610212544605361e+01,1.190805863957759447e+00,-3.629517497954972693e+00,5.346826549948284082e+03,4.133416954983022151e+03,6.255704758855144973e+02
3.451569286343448795e+01,1.189876992902955122e+00,-3.632540908508508526e+00,5.346458506464373386e+03,4.133940748173749853e+03,6.252393158476917279e+02
3.451528359881526598e+01,1.188947720358784599e+00,-3.635564643315518651e+00,5.346090402739663659e+03,4.134464494247303264e+03,6.249081478384634920e+02
3.451487433163703145e+01,1.188018046499583980e+00,-3.638588702536496022e+00,5.345722238778103929e+03,4.134988193197868895e+03,6.245769718620532558e+02
3.451446506194833574e+01,1.187087971499731553e+00,-3.641613086332007754e+00,5.345354014583620483e+03,4.135511845019662360e+03,6.242457879226661817e+02
3.451405578979773026e+01,1.186157495533777917e+00,-3.644637794862334523e+00,5.344985730160172352e+03,4.136035449706870168e+03,6.239145960245256219e+02
3.451364651523378058e+01,1.185226618776384244e+00,-3.647662828287634884e+00,5.344617385511705834e+03,4.136559007253679738e+03,6.235833961718550427e+02
3.451323723830491019e+01,1.184295341402257451e+00,-3.650688186768114907e+00,5.344248980642152674e+03,4.137082517654312142e+03,6.232521883688599473e+02
3.451282795905955680e+01,1.183363663586275871e+00,-3.653713870463766167e+00,5.343880515555470083e+03,4.137605980902951160e+03,6.229209726197641430e+02
3.451241867754617232e+01,1.182431585503415317e+00,-3.656739879534399940e+00,5.343511990255609817e+03,4.138129396993786031e+03,6.225897489287913231e+02
3.451200939381308075e+01,1.181499107328710885e+00,-3.659766214139929641e+00,5.343143404746504530e+03,4.138652765921037826e+03,6.222585173001472185e+02
3.451160010790862032e+01,1.180566229237361098e+00,-3.662792874439931179e+00,5.342774759032114162e+03,4.139176087678894874e+03,6.219272777380559774e+02
3.451119081988112214e+01,1.179632951404665731e+00,-3.665819860593970247e+00,5.342406053116393196e+03,4.139699362261549140e+03,6.215960302467418614e+02
3.451078152977881786e+01,1.178699274005983177e+00,-3.668847172761577458e+00,5.342037287003272468e+03,4.140222589663218059e+03,6.212647748304107154e+02
3.451037223817314015e+01,1.177765196771072498e+00,-3.671874810256305910e+00,5.341668460394770591e+03,4.140745770267619264e+03,6.209335114932872557e+02
3.450996294406608200e+01,1.176830720766856464e+00,-3.674902774929128313e+00,5.341299573898697417e+03,4.141268903289871560e+03,6.206022402395955169e+02
3.450955364802879899e+01,1.175895845723470501e+00,-3.677931066093191870e+00,5.340930627217080655e+03,4.141791989113747150e+03,6.202709610735422530e+02
3.450914435010943038e+01,1.174960571816759725e+00,-3.680959683907509827e+00,5.340561620353883882e+03,4.142315027733438001e+03,6.199396739993521805e+02
3.450873505035606570e+01,1.174024899222660512e+00,-3.683988628530900478e+00,5.340192553313066128e+03,4.142838019143137899e+03,6.196083790212495614e+02
3.450832574881673054e+01,1.173088828117174742e+00,-3.687017900122281144e+00,5.339823426098564596e+03,4.143360963337072462e+03,6.192770761434410360e+02
3.450791644553945758e+01,1.172152358676460171e+00,-3.690047498840240969e+00,5.339454238714341955e+03,4.143883860309434567e+03,6.189457653701513209e+02
3.450750714057227242e+01,1.171215491076785353e+00,-3.693077424843360657e+00,5.339084991164362691e+03,4.144406710054422547e+03,6.186144467056054737e+02
3.450709783396302299e+01,1.170278225494457480e+00,-3.696107678290157850e+00,5.338715683452566736e+03,4.144929512566258381e+03,6.182831201540108168e+02
3.450668852575973489e+01,1.169340562105962267e+00,-3.699138259338942802e+00,5.338346315582915850e+03,4.145452267839139495e+03,6.179517857195926354e+02
3.450627921601017789e+01,1.168402501087876022e+00,-3.702169168147872558e+00,5.337976887559379065e+03,4.145974975867262401e+03,6.176204434065763280e+02
3.450586990476222837e+01,1.167464042616837228e+00,-3.705200404875212516e+00,5.337607399385897224e+03,4.146497636644854538e+03,6.172890932191694446e+02
3.450546059206374849e+01,1.166525186869639352e+00,-3.708231969678914552e+00,5.337237851066437543e+03,4.147020250166112419e+03,6.169577351615974976e+02
3.450505127848801123e+01,1.165585933574583510e+00,-3.711263861875030212e+00,5.336868242302521139e+03,4.147542816814408980e+03,6.166263692380863404e+02
3.450464196303180131e+01,1.164646283805608196e+00,-3.714296083305335561e+00,5.336498573702946487e+03,4.148065335805595168e+03,6.162949954528437502e+02
3.450423264626825670e+01,1.163706237291438406e+00,-3.717328633285390982e+00,5.336128844969272905e+03,4.148587807523078482e+03,6.159636138100955804e+02
3.450382332824497666e+01,1.162765794209284609e+00,-3.720361511972690938e+00,5.335759056105470336e+03,4.149110231961050886e+03,6.156322243140680257e+02
3.450341400900963862e+01,1.161824954736425886e+00,-3.723394719524810714e+00,5.335389207115485988e+03,4.149632609113747094e+03,6.153008269689689769e+02
3.450300468860985603e+01,1.160883719050289198e+00,-3.726428256099023173e+00,5.335019298003291624e+03,4.150154938975364530e+03,6.149694217790248558e+02
3.450259536709310737e+01,1.159942087328386551e+00,-3.729462121852536338e+00,5.334649328772854460e+03,4.150677221540108803e+03,6.146380087484619708e+02
3.450218604450699900e+01,1.159000059748324096e+00,-3.732496316942569781e+00,5.334279299428126251e+03,4.151199456802208260e+03,6.143065878814886673e+02
3.450177672089895253e+01,1.158057636487827224e+00,-3.735530841526073953e+00,5.333909209973078760e+03,4.151721644755865782e+03,6.139751591823315948e+02
3.450136739631651750e+01,1.157114817724738343e+00,-3.738565695759945129e+00,5.333539060411678292e+03,4.152243785395294253e+03,6.136437226552111497e+02
3.450095807080702315e+01,1.156171603636989564e+00,-3.741600879800935253e+00,5.333168850747896613e+03,4.152765878714699284e+03,6.133122783043544359e+02
3.450054874441788400e+01,1.155227994402593161e+00,-3.744636393805826913e+00,5.332798580985690023e+03,4.153287924708311948e+03,6.129808261339700266e+02
3.450013941719640798e+01,1.154283990199702625e+00,-3.747672237931116701e+00,5.332428251129027558e+03,4.153809923370337856e+03,6.126493661482847983e+02
3.449973008918998119e+01,1.153339591206582471e+00,-3.750708412333190189e+00,5.332057861181887347e+03,4.154331874694980797e+03,6.123178983515260825e+02
3.449932076097390166e+01,1.152394797149900230e+00,-3.753744916331004600e+00,5.331687410845247541e+03,4.154853779065272647e+03,6.119864227479029068e+02
3.449891143153951134e+01,1.151449609111196981e+00,-3.756781751756076648e+00,5.331316900729000736e+03,4.155375635697802863e+03,6.116549393416423754e+02
3.449850210146183827e+01,1.150504026817621650e+00,-3.759818917926632142e+00,5.330946330534183289e+03,4.155897444975600592e+03,6.113234481369721607e+02
3.449809277078811931e+01,1.149558050447801349e+00,-3.762856414998774213e+00,5.330575700264756051e+03,4.156419206892899638e+03,6.109919491381012904e+02
3.449768343956541372e+01,1.148611680180508410e+00,-3.765894243128356855e+00,5.330205009924690785e+03,4.156940921443912885e+03,6.106604423492576643e+02
3.449727410784094417e+01,1.147664916194633733e+00,-3.768932402471108389e+00,5.329834259517973805e+03,4.157462588622845942e+03,6.103289277746686139e+02
3.449686477566169884e+01,1.146717758669112408e+00,-3.771970893182795770e+00,5.329463449048559596e+03,4.157984208423934433e+03,6.099974054185441901e+02
3.449645544307471567e+01,1.145770207783032957e+00,-3.775009715418890188e+00,5.329092578520428106e+03,4.158505780841391243e+03,6.096658752851121790e+02
3.449604611012695443e+01,1.144822263715575605e+00,-3.778048869334818871e+00,5.328721647937564740e+03,4.159027305869425618e+03,6.093343373786004804e+02
3.449563677686549568e+01,1.143873926646006511e+00,-3.781088355086012598e+00,5.328350657303927619e+03,4.159548783502276819e+03,6.090027917032191453e+02
3.449522744333720681e+01,1.142925196753712402e+00,-3.784128172827624592e+00,5.327979606623500331e+03,4.160070213734157733e+03,6.086712382631964147e+02
3.449481810958892680e+01,1.141976074218199466e+00,-3.787168322714685953e+00,5.327608495900265552e+03,4.160591596559275786e+03,6.083396770627604155e+02
3.449440877566757280e+01,1.141026559219012082e+00,-3.790208804902324591e+00,5.327237325138185042e+03,4.161112931971877515e+03,6.080081081061216537e+02
3.449399944215037550e+01,1.140076651481417125e+00,-3.793249618711820759e+00,5.326866094037774928e+03,4.161634220354614627e+03,6.076765313975085974e+02
3.449359010802350411e+01,1.139126352093902561e+00,-3.796290765965263603e+00,5.326494803209922793e+03,4.162155460924787803e+03,6.073449469411497148e+02
3.449318077386388381e+01,1.138175660782087650e+00,-3.799332245983553680e+00,5.326123452355160225e+03,4.162676654065114235e+03,6.070133547412557391e+02
3.449277143971829673e+01,1.137224577725990837e+00,-3.802374058921177635e+00,5.325752041477473540e+03,4.163197799769803169e+03,6.066817548020553659e+02
3.449236210563342553e+01,1.136273103105733595e+00,-3.805416204932539959e+00,5.325380570580853600e+03,4.163718898033072037e+03,6.063501471277776318e+02
3.449195277165586759e+01,1.135321237101463376e+00,-3.808458684172022490e+00,5.325009039669261256e+03,4.164239948849165557e+03,6.060185317226333837e+02
3.449154343783227006e+01,1.134368979893513041e+00,-3.811501496793793464e+00,5.324637448746690097e+03,4.164760952212297525e+03,6.056869085908516581e+02
3.449113410420920189e+01,1.133416331662295162e+00,-3.814544642951851028e+00,5.324265797817130078e+03,4.165281908116686282e+03,6.053552777366619466e+02
3.449072477083326760e+01,1.132463292588288040e+00,-3.817588122800326111e+00,5.323894086884546596e+03,4.165802816556575635e+03,6.050236391642749822e+02
3.449031543775092246e+01,1.131509862852102533e+00,-3.820631936492985048e+00,5.323522315952929603e+03,4.166323677526185747e+03,6.046919928779205975e+02
3.448990610500862886e+01,1.130556042634469627e+00,-3.823676084183528889e+00,5.323150485026273600e+03,4.166844491019733141e+03,6.043603388818281701e+02
3.448949677265284208e+01,1.129601832116158056e+00,-3.826720566025683112e+00,5.322778594108550351e+03,4.167365257031466172e+03,6.040286771802092289e+02
3.448908744072998900e+01,1.128647231478094648e+00,-3.829765382172944932e+00,5.322406643203747990e+03,4.167885975555603181e+03,6.036970077772933791e+02
3.448867810928645383e+01,1.127692240901310816e+00,-3.832810532778638812e+00,5.322034632315862837e+03,4.168406646586365241e+03,6.033653306773106806e+02
3.448826877890141418e+01,1.126736860109441407e+00,-3.835856017166968890e+00,5.321662561144862593e+03,4.168927270506062086e+03,6.030336458844727758e+02
3.448785944855559649e+01,1.125781090198376910e+00,-3.838901837149753860e+00,5.321290430302717141e+03,4.169447846532761105e+03,6.027019534030097248e+02
3.448745011882799361e+01,1.124824930892219133e+00,-3.841947992050519289e+00,5.320918239489445114e+03,4.169968375048779308e+03,6.023702532371517009e+02
3.448704078976477660e+01,1.123868382372340990e+00,-3.844994482022307647e+00,5.320545988709031917e+03,4.170488856048361413e+03,6.020385453911108016e+02
3.448663146141225866e+01,1.122911444820289262e+00,-3.848041307217906937e+00,5.320173677965468414e+03,4.171009289525731219e+03,6.017068298691175414e+02
3.448622213381648294e+01,1.121954118417670010e+00,-3.851088467789941738e+00,5.319801307262752744e+03,4.171529675475113436e+03,6.013751066754018666e+02
3.448581280702366314e+01,1.120996403346176340e+00,-3.854135963891195171e+00,5.319428876604864854e+03,4.172050013890756418e+03,6.010433758141766702e+02
3.448540348107982823e+01,1.120038299787628810e+00,-3.857183795674060001e+00,5.319056385995801065e+03,4.172570304766888512e+03,6.007116372896725807e+02
3.448499415603109952e+01,1.119079807923965442e+00,-3.860231963290878809e+00,5.318683835439561335e+03,4.173090548097731698e+03,6.003798911061198851e+02
3.448458483192347757e+01,1.118120927937156228e+00,-3.863280466893992404e+00,5.318311224940122884e+03,4.173610743877539790e+03,6.000481372677318177e+02
3.448417550880295579e+01,1.117161660009327484e+00,-3.866329306635532426e+00,5.317938554501488397e+03,4.174130892100541132e+03,5.997163757787391205e+02
3.448376618671543525e+01,1.116202004322696562e+00,-3.869378482667522157e+00,5.317565824127652377e+03,4.174650992760966801e+03,5.993846066433668511e+02
3.448335686570690228e+01,1.115241961059578735e+00,-3.872427995141826784e+00,5.317193033822617508e+03,4.175171045853047872e+03,5.990528298658460926e+02
3.448294754635848847e+01,1.114281529942179771e+00,-3.875477843385186194e+00,5.316820183285866733e+03,4.175691051758743924e+03,5.987210454503900792e+02
3.448253822764573329e+01,1.113320712073167407e+00,-3.878528029199884930e+00,5.316447273130358553e+03,4.176211009696845395e+03,5.983892534012301212e+02
3.448212891014947701e+01,1.112359507175205042e+00,-3.881578551911984309e+00,5.316074303055644123e+03,4.176730920049305496e+03,5.980574537225976428e+02
3.448171959391551411e+01,1.111397915430949679e+00,-3.884629411673020449e+00,5.315701273065697023e+03,4.177250782810391684e+03,5.977256464187059919e+02
3.448131027898962486e+01,1.110435937023234398e+00,-3.887680608634293655e+00,5.315328183164529946e+03,4.177770597974330485e+03,5.973938314937870473e+02
3.448090096541751137e+01,1.109473572134973773e+00,-3.890732142947013195e+00,5.314955033356148306e+03,4.178290365535348428e+03,5.970620089520725742e+02
3.448049165324477627e+01,1.108510820949128561e+00,-3.893784014762367907e+00,5.314581823644536598e+03,4.178810085487709330e+03,5.967301787977761478e+02
3.448008234251719983e+01,1.107547683648824277e+00,-3.896836224231333468e+00,5.314208554033702057e+03,4.179329757825638808e+03,5.963983410351295333e+02
3.447967303328034916e+01,1.106584160417280804e+00,-3.899888771504712803e+00,5.313835224527655555e+03,4.179849382543374304e+03,5.960664956683652917e+02
3.447926372557969188e+01,1.105620251437743562e+00,-3.902941656733410536e+00,5.313461835130380678e+03,4.180368959635170540e+03,5.957346427016972257e+02
3.447885441946089458e+01,1.104655956893631386e+00,-3.905994880068021313e+00,5.313088385845887387e+03,4.180888489095262230e+03,5.954027821393576687e+02
3.447844511496942488e+01,1.103691276968457702e+00,-3.909048441659041195e+00,5.312714876678191104e+03,4.181407970917883176e+03,5.950709139855788408e+02
3.447803581215070068e+01,1.102726211845767468e+00,-3.912102341656969351e+00,5.312341307631276322e+03,4.181927405097296287e+03,5.947390382445752266e+02
3.447762651105023934e+01,1.101760761709268621e+00,-3.915156580212103332e+00,5.311967678709153006e+03,4.182446791627734456e+03,5.944071549205795009e+02
3.447721721225117619e+01,1.100794926279649033e+00,-3.918211156653826244e+00,5.311593989610812969e+03,4.182966130890759814e+03,5.940752640178239972e+02
3.447680791472355111e+01,1.099828706666781786e+00,-3.921266072774133526e+00,5.311220240950259722e+03,4.183485422105952239e+03,5.937433655405238824e+02
3.447639861905021519e+01,1.098862102591746881e+00,-3.924321327901866496e+00,5.310846432426518732e+03,4.184004665654903874e+03,5.934114594929114901e+02
3.447598932527654370e+01,1.097895114238646164e+00,-3.927376922186805785e+00,5.310472564043601778e+03,4.184523861531849434e+03,5.930795458792200634e+02
3.447558003344774136e+01,1.096927741791613675e+00,-3.930432855778829282e+00,5.310098635805507001e+03,4.185043009731057282e+03,5.927476247036647692e+02
3.447517074360906975e+01,1.095959985434930006e+00,-3.933489128827484915e+00,5.309724647716244363e+03,4.185562110246762131e+03,5.924156959704783958e+02
3.447476145580572648e+01,1.094991845352992765e+00,-3.936545741482215366e+00,5.309350599779836557e+03,4.186081163073201424e+03,5.920837596838946411e+02
3.447435217008290920e+01,1.094023321730221765e+00,-3.939602693892504615e+00,5.308976492000275357e+03,4.186600168204645342e+03,5.917518158481283308e+02
3.447394288648559524e+01,1.093054414751190473e+00,-3.942659986207587508e+00,5.308602324381578910e+03,4.187119125635327691e+03,5.914198644674133902e+02
3.447353360505903908e+01,1.092085124600581603e+00,-3.945717618576563002e+00,5.308228096927766273e+03,4.187638035359491369e+03,5.910879055459830624e+02
3.447312432584831043e+01,1.091115451463110508e+00,-3.948775591148572239e+00,5.307853809642833767e+03,4.188156897371404739e+03,5.907559390880531964e+02
3.447271504889830140e+01,1.090145395523639760e+00,-3.951833904072463266e+00,5.307479462530803175e+03,4.188675711665306153e+03,5.904239650978573763e+02
3.447230577425407461e+01,1.089174956967133401e+00,-3.954892557497028616e+00,5.307105055595694466e+03,4.189194478235437600e+03,5.900919835796297548e+02
3.447189650250068382e+01,1.088204135512775173e+00,-3.957951550754400305e+00,5.306730588535986499e+03,4.189713197463042889e+03,5.897599945375858397e+02
3.447148723260303171e+01,1.087232932277153896e+00,-3.961010885626704781e+00,5.306356061966701418e+03,4.190231868568390382e+03,5.894279979759600110e+02
3.447107796514593048e+01,1.086261346979903619e+00,-3.964070561445357299e+00,5.305981475586379929e+03,4.190750491932722070e+03,5.890959938989864213e+02
3.447066870017417983e+01,1.085289379806316346e+00,-3.967130578358863069e+00,5.305606829399026537e+03,4.191269067550311775e+03,5.887639823108813744e+02
3.447025943773265055e+01,1.084317030941837068e+00,-3.970190936515358704e+00,5.305232123408663938e+03,4.191787595415398755e+03,5.884319632158789091e+02
3.446985017786614236e+01,1.083344300571994046e+00,-3.973251636062899550e+00,5.304857357619313916e+03,4.192306075522231367e+03,5.880999366182137464e+02
3.446944092061931997e+01,1.082371188882375046e+00,-3.976312677149573815e+00,5.304482532034982796e+03,4.192824507865078886e+03,5.877679025221025313e+02
3.446903166603696178e+01,1.081397696058694402e+00,-3.979374059923227680e+00,5.304107646659696002e+03,4.193342892438191484e+03,5.874358609317798710e+02
3.446862241416376094e+01,1.080423822286784130e+00,-3.982435784531570100e+00,5.303732701497479866e+03,4.193861229235810242e+03,5.871038118514804864e+02
3.446821316504434662e+01,1.079449567752500450e+00,-3.985497851122330459e+00,5.303357696552338894e+03,4.194379518252214439e+03,5.867717552854212499e+02
3.446780391872329830e+01,1.078474932641853901e+00,-3.988560259842965916e+00,5.302982631828302146e+03,4.194897759481644243e+03,5.864396912378369962e+02
3.446739467524525224e+01,1.077499917140953389e+00,-3.991623010840882113e+00,5.302607507329396867e+03,4.195415952918355288e+03,5.861076197129624461e+02
3.446698543465471687e+01,1.076524521435937132e+00,-3.994686104263454052e+00,5.302232323059629380e+03,4.195934098556619574e+03,5.857755407150143583e+02
3.446657619699617925e+01,1.075548745713098775e+00,-3.997749540257798717e+00,5.301857079023031474e+03,4.196452196390688187e+03,5.854434542482283632e+02
3.446616696285678927e+01,1.074572589690118818e+00,-4.000813318158793486e+00,5.301481774917577241e+03,4.196970246801408393e+03,5.851113603168337249e+02
3.446575773119589314e+01,1.073596054490671303e+00,-4.003877439738002586e+00,5.301106411359357480e+03,4.197488249009818901e+03,5.847792589250659603e+02
3.446534850260034943e+01,1.072619139832773572e+00,-4.006941904329880622e+00,5.300730988046371749e+03,4.198006203396819728e+03,5.844471500771428509e+02
3.446493927711451732e+01,1.071641845903106516e+00,-4.010006712081071178e+00,5.300355504982652747e+03,4.198524109956660141e+03,5.841150337772998000e+02
3.446453005478274179e+01,1.070664172888432963e+00,-4.013071863138098827e+00,5.299979962172233172e+03,4.199041968683589403e+03,5.837829100297728928e+02
3.446412083564935358e+01,1.069686120975553489e+00,-4.016137357647532546e+00,5.299604359619124807e+03,4.199559779571889521e+03,5.834507788387800247e+02
3.446371161975856268e+01,1.068707690351421213e+00,-4.019203195755710389e+00,5.299228697327363989e+03,4.200077542615812490e+03,5.831186402085570535e+02
3.446330240715466431e+01,1.067728881203076075e+00,-4.022269377608787444e+00,5.298852975300984326e+03,4.200595257809611212e+03,5.827864941433402919e+02
3.446289319788181871e+01,1.066749693717605751e+00,-4.025335903352984523e+00,5.298477193544000329e+03,4.201112925147564965e+03,5.824543406473476352e+02
3.446248399198423584e+01,1.065770128082244028e+00,-4.028402773134290626e+00,5.298101352060449244e+03,4.201630544623929381e+03,5.821221797248157372e+02
3.446207478950599068e+01,1.064790184484309066e+00,-4.031469987098510011e+00,5.297725450854368319e+03,4.202148116232956454e+03,5.817900113799807968e+02
3.446166559049122924e+01,1.063809863111162102e+00,-4.034537545391522428e+00,5.297349489929773881e+03,4.202665639968931828e+03,5.814578356170612778e+02
3.446125639498404780e+01,1.062829164150325134e+00,-4.037605448158910981e+00,5.296973469290703179e+03,4.203183115826110225e+03,5.811256524402938339e+02
3.446084720357340103e+01,1.061848087318044920e+00,-4.040673694738166510e+00,5.296597388634658273e+03,4.203700544184979663e+03,5.807934618539152325e+02
3.446043801521349081e+01,1.060866633744443677e+00,-4.043742286891157001e+00,5.296221248578698578e+03,4.204217924267333728e+03,5.804612638621439373e+02
3.446002883049311549e+01,1.059884803146176502e+00,-4.046811223954781767e+00,5.295845048820360716e+03,4.204735256453684997e+03,5.801290584692171706e+02
3.445961964945622213e+01,1.058902595711116223e+00,-4.049880506074173603e+00,5.295468789363687392e+03,4.205252540738295465e+03,5.797968456793718133e+02
3.445921047214666544e+01,1.057920011627185852e+00,-4.052950133394478627e+00,5.295092470212699482e+03,4.205769777115447141e+03,5.794646254968268977e+02
3.445880129860834984e+01,1.056937051082444734e+00,-4.056020106060637787e+00,5.294716091371436960e+03,4.206286965579403841e+03,5.791323979258195322e+02
3.445839212888506609e+01,1.055953714265048138e+00,-4.059090424217380644e+00,5.294339652843947079e+03,4.206804106124421196e+03,5.788001629705870528e+02
3.445798296302057651e+01,1.054970001363185972e+00,-4.062161088009542453e+00,5.293963154634248895e+03,4.207321198744788489e+03,5.784679206353488325e+02
3.445757380105876422e+01,1.053985912565204908e+00,-4.065232097581637838e+00,5.293586596746386931e+03,4.207838243434765900e+03,5.781356709243422074e+02
3.445716464304320681e+01,1.053001448059527778e+00,-4.068303453078115695e+00,5.293209979184409349e+03,4.208355240188610878e+03,5.778034138418049679e+02
3.445675548901770924e+01,1.052016608034623157e+00,-4.071375154643430250e+00,5.292833301952337024e+03,4.208872189000618164e+03,5.774711493919564873e+02
3.445634633902582777e+01,1.051031392679102172e+00,-4.074447202421755065e+00,5.292456565054219936e+03,4.209389089865046117e+03,5.771388775790346699e+02
3.445593719311128211e+01,1.050045802181677868e+00,-4.077519596557150017e+00,5.292079768494104428e+03,4.209905942776155825e+03,5.768065984072774199e+02
3.445552805131762142e+01,1.049059836731081941e+00,-4.080592337193739816e+00,5.291702912276013194e+03,4.210422747728242939e+03,5.764743118809044518e+02
3.445511891423590356e+01,1.048073496042036590e+00,-4.083665423671845929e+00,5.291325996096935341e+03,4.210939505101417126e+03,5.761420180041540107e+02
3.445470978081478819e+01,1.047086781251649557e+00,-4.086738857742490794e+00,5.290949020575008035e+03,4.211456214118215939e+03,5.758097167812642283e+02
3.445430065164514133e+01,1.046099692074969889e+00,-4.089812638745605966e+00,5.290571985407235843e+03,4.211972875158809074e+03,5.754774082164551601e+02
3.445389152677037004e+01,1.045112228701153834e+00,-4.092886766824684663e+00,5.290194890597668746e+03,4.212489488217464896e+03,5.751450923139651650e+02
3.445348240623395242e+01,1.044124391319453338e+00,-4.095961242123056678e+00,5.289817736150353994e+03,4.213006053288441763e+03,5.748127690780328294e+02
3.445307329007925290e+01,1.043136180119150103e+00,-4.099036064784144173e+00,5.289440522069327017e+03,4.213522570366039872e+03,5.744804385128785498e+02
3.445266417834958617e+01,1.042147595289673490e+00,-4.102111234951027363e+00,5.289063248358637793e+03,4.214039039444524860e+03,5.741481006227409125e+02
3.445225507108828822e+01,1.041158637020537459e+00,-4.105186752766732283e+00,5.288685915022341760e+03,4.214555460518162363e+03,5.738157554118588450e+02
3.445184596833865953e+01,1.040169305501303265e+00,-4.108262618374304509e+00,5.288308522064468889e+03,4.215071833581248939e+03,5.734834028844527438e+02
3.445143687014394374e+01,1.039179600921667168e+00,-4.111338831916485859e+00,5.287931069489072797e+03,4.215588158628053861e+03,5.731510430447617637e+02
3.445102777654738446e+01,1.038189523471420461e+00,-4.114415393535909793e+00,5.287553557300211651e+03,4.216104435652844586e+03,5.728186758970250594e+02
3.445061868759211876e+01,1.037199073340382860e+00,-4.117492303375292373e+00,5.287175985501919968e+03,4.216620664649917671e+03,5.724863014454633685e+02
3.445020960332130500e+01,1.036208250718521073e+00,-4.120569561577021922e+00,5.286798354098252275e+03,4.217136845613545120e+03,5.721539196943163006e+02
3.444980052432794082e+01,1.035217055319136659e+00,-4.123647167484097764e+00,5.286420662785710192e+03,4.217652978923486444e+03,5.718215306478227831e+02
3.444939144955554866e+01,1.034225488285631656e+00,-4.126725122837735071e+00,5.286042912183404042e+03,4.218169063803034987e+03,5.714891343102043493e+02
3.444898237959684906e+01,1.033233549331697310e+00,-4.129803426980371839e+00,5.285665101987878188e+03,4.218685100631975729e+03,5.711567306857004951e+02
3.444857331449489379e+01,1.032241238647624293e+00,-4.132882080054019802e+00,5.285287232203178974e+03,4.219201089404593404e+03,5.708243197785446910e+02
3.444816425429262097e+01,1.031248556423833174e+00,-4.135961082200450889e+00,5.284909302833371839e+03,4.219717030115157286e+03,5.704919015929768875e+02
3.444775519903297578e+01,1.030255502850769833e+00,-4.139040433561533838e+00,5.284531313882489485e+03,4.220232922757969391e+03,5.701594761332186181e+02
3.444734614875893186e+01,1.029262078119022705e+00,-4.142120134278815868e+00,5.284153265354599171e+03,4.220748767327307178e+03,5.698270434035097196e+02
3.444693710351331362e+01,1.028268282419270818e+00,-4.145200184493790907e+00,5.283775157253757243e+03,4.221264563817440830e+03,5.694946034080902564e+02
3.444652806333896677e+01,1.027274115942226729e+00,-4.148280584347919131e+00,5.283396989584010043e+03,4.221780312222675093e+03,5.691621561511823302e+02
3.444611902827868022e+01,1.026279578878739995e+00,-4.151361333982419133e+00,5.283018762349419376e+03,4.222296012537283787e+03,5.688297016370260053e+02
3.444570999837534231e+01,1.025284671419772309e+00,-4.154442433538376278e+00,5.282640475554048862e+03,4.222811664755543461e+03,5.684972398698616871e+02
3.444530097367158561e+01,1.024289393756282252e+00,-4.157523883156951428e+00,5.282262129201941207e+03,4.223327268871757042e+03,5.681647708539115911e+02
3.444489195421014216e+01,1.023293746079392275e+00,-4.160605682978978592e+00,5.281883723297159122e+03,4.223842824880204716e+03,5.678322945934161226e+02
3.444448294003368005e+01,1.022297728580312315e+00,-4.163687833145185202e+00,5.281505257843773506e+03,4.224358332775160306e+03,5.674998110926160280e+02
3.444407393173735699e+01,1.021301340970762306e+00,-4.166770333001641902e+00,5.281126732537743010e+03,4.224873792936038626e+03,5.671673203557337501e+02
